given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
noah,menzies,18.0,bingley crescent,east lynn,abbotsford,870,nsw,19391026.0,1502043,noah,stephenson,1.0,vagabond crescent,,northbridge,3166,nsw,19691102.0,4406709,0
,papageorgiou,22.0,wisdom place,lazee m,smithfield plains,2350,nsw,19070623.0,4609745,,ryan,462.0,badimara street,ainslei house,broken hill,5501,nsw,19580222.0,8797284,0
owen,green,5.0,dryandra street,bythorne,campbelltown,3175,vic,19160427.0,4013988,owen,grezn,5.0,dryandrazstreet,bythorne,campbelltown,3175,vic,19160427.0,4013988,1
benjamin,berry,4.0,glenmaggie street,trewilga,kariong,3064,qld,19220905.0,3664258,benjamin,berry,4.0,glenmaggie street,trewilga,kariong,3064,nsw,19220905.0,3664258,1
michael,leslie,2.0,kirwan circuit,blenmore,bangor,3150,qld,19350423.0,7283233,michael,leslie,2.0,kirwanciircuit,blenmorje,bangor,1350,qld,19350423.0,7283323,1
,clarke,15.0,biddell place,laurieton hvn ret,collie,4120,vic,19430622.0,7449892,,whishaw,25.0,roseberyhill,ashcroft crescent,vaucluse,4607,nsw,19070127.0,3381395,0
joshua,green,13.0,duncan street,euroka,artarmon,4871,qld,19970505.0,4108253,joshua,crouch,94.0,forbes street,,johnsonville,2327,sa,19700216.0,4813329,0
nicholas,hassall,8.0,laughton street,anzac house (cnr archer s street,highton,3028,sa,19040622.0,3632388,nicholas,procter,1.0,cavanaughlstreet,sherwood,leevflle,2089,nsw,19031219.0,2662272,0
william,reid,12.0,tatchell street,st georges park,hoppers crossing,4814,nsw,19750418.0,4238509,william,colquhoun,955.0,smalley c ircuit,vil la 3,harobfd,2200,vic,19141107.0,1327358,0
emiily,mchenry,1.0,hurwood place,paramatta park,leeton,2228,nsw,19550504.0,1357509,emiily,cambell,12.0,mokoan place,rosettzv illage,balwyn north,3551,vic,19580917.0,3440031,0
lucy,van de maele,50.0,rutledge place,mater professional centre,port lincoln,2304,vic,19770324.0,4274192,lucy,dunthorn,7.0,grattn lpsce,thurlimbah,,4510,qld,19380809.0,7921182,0
,ebert,96.0,rapanea street,pangani,,6061,nsw,19310909.0,9105802,,portlock,27.0,lightfoot crescent,linton,frenchs forest,5037,nsw,19330619.0,6392001,0
matthew,campbell,4.0,wybalena grove,,the entrance,4503,nsw,19480209.0,3117774,matthew,raward,2.0,duffus place,,mount gravatt,4011,qld,19580630.0,6865352,0
annabelle,,6.0,dethridge street,the castle,oakville,2526,vic,19350712.0,1214735,annabelle,,6.0,dethridge street,the castle,oakviile,2526,vic,19350712.0,1214735,1
daniel,grainger,24.0,holden crescent,,riverhills,5353,nsw,19441009.0,3864352,daniel,nykamop,10.0,jingara cottage,baanenuc,warburton,3806,nsw,19611221.0,3482588,0
noah,fusco,65.0,kruse place,the points holsteins,kununurra,3400,nsw,19490107.0,9136935,noah,birthisel,,marulda street,nunkeri,abbotsford,2820,vic,19960805.0,7177159,0
,demetriou,4.0,ballumbir street,zimms corner,bayonet head,2550,qld,19100722.0,3790130,,lungershausen,28.0,hilder sreet,morayfieldexchange,redbank plains,4350,nsw,19431008.0,3687513,0
emiily,stearnes,34.0,hugh mckay crescent,honey patch,ettalong,2250,sa,19040826.0,7188856,emiily,perduns,19.0,wilkins street,yenda unts,broken nill,3124,nsw,19990108.0,5105163,0
benjamin,lowe,45.0,macrossan crescent,koyo,kingston,6057,nsw,19250611.0,5513136,benjamin,paterson,31.0,dodwell street,,devonport,2905,,19120913.0,6303884,0
alexandra,grainger,31.0,wambool street,vinda lodge,winthrop,3629,vic,19251017.0,9094252,alexandra,clarke,15.0,rsd b 284,parnell roa,,4014,sa,19890608.0,7235143,0
ruby,garnsey,317.0,harcourt street,navan park,north narrabeen,4163,nsw,19731030.0,3572082,ruby,reip,12.0,judkins street,the wilolws,airds,4305,sa,,8834327,0
erin,krollig,68.0,wells road,rosehill,auburn,5068,sa,19421210.0,5690708,erin,krollig,10.0,wellslroad,rosehill,auburn,5068,sa,,9780684,0
april,bellchambers,2.0,borrowdale street,,wollongong north,2080,qld,19970426.0,8134681,april,durbrige,20.0,wilkinson street,,toolleen,3630,sa,,3179675,0
paris,nguyen,13.0,moroak street,forest views,cranbourne,2217,qld,19010108.0,1825355,paris,nguyen,13.0,forest vi ews,moroak street,cranbourne,2217,qld,19010108.0,1825355,1
joshua,raward,26.0,yambina crescent,thorndale,macgregor,4718,qld,19660409.0,9086686,joshua,pringlse,27.0,fred johns crescent,glenview,elwood,2640,sa,19720127.0,9406321,0
,garanggar,28.0,may maxwell crescent,springetts arcade,forest hill,2324,vic,19921016.0,1366884,,webb,6.0,whitty crescent,gowrie,,2286,nsw,19450822.0,1342488,0
jacinta,webb,37.0,port jackson circuit,nimmitabel motel,maryborough,3500,nsw,19991017.0,7529668,jacinta,lenzi,10.0,couvreur street,mtdr sydale,mortlkae,2068,qld,19640807.0,1067001,0
,nabialek,,warby place,,margaret river,2224,sa,19191126.0,2473424,,hyland,86.0,flanagan street,dodonae a wing,boyup brook,2032,qld,19840708.0,5354642,0
michael,ryan,114.0,hopetoun circuit,oakdene,sussex inlet,3020,qld,19130121.0,4530596,michael,webb,22.0,karrugangdcircuit,brentwood village,bokarina,2280,nsw,19571020.0,3226586,0
brett,beauman,5.0,stockdale street,promenade arcade,bonnells bay,2358,vic,19170420.0,4623290,brett,beauman,5.0,stockdale street,promenadie arcade,sheffield,2358,vic,19170420.0,4623290,1
madison,marous,21.0,crouch place,heights estate,junee,2444,nsw,19030404.0,7501014,madison,maruos,42.0,crouch place,heights estate,junee,2444,nsw,19030404.0,7501014,1
kylie,stanley,10.0,bugden avenue,wrem house,nunawading,2653,sa,19481020.0,6634230,chelesa,sitarenos,2.0,chevalley loop,argyle,leichhardt,2611,qld,19470522.0,3656932,0
isabella,tinsley,181.0,chewings street,sherwood,maiden gully,5039,vic,19620924.0,7350425,isabella,block,114.0,petterd street,westella,st albans,6149,,19111028.0,2274501,0
sophie,burford,17.0,merfield place,legacy units,surat,3144,wa,19321031.0,6901639,sophie,rivera,9.0,burkitt street,lake chastworth,sheidow park,2089,qld,19830203.0,1376770,0
jack,wyllie,11.0,parker street,fulham park,daisy hill,2440,nsw,19730825.0,7977290,jack,wyllie,11.0,parker tsreet,,daisy hill,2440,nsw,19730825.0,7977290,1
stephanie,vorrasi,10.0,giblin street,pine hill,flagstaff hill,6285,wa,19420803.0,6155719,stephanie,vorrasi,10.0,giblin street,pine h ill,nairne,6285,wa,19420803.0,6155719,1
blake,groenier,29.0,meredith circuit,summer hill,burleigh waters,4674,nsw,19510119.0,1447437,tillr,robert,14.0,parfitt crscent,mariner views,ringwood,2540,wa,19590714.0,1579290,0
jeremy,le messurier,20.0,daly place,emerald agrigultural college,san remo,4810,tas,19070627.0,7041684,jeremy,le messurier,20.0,daly place,emeraldagrigultural college,san remo,4810,tas,19070627.0,7041684,1
ruby,grobler,128.0,lonsdale street,tallinga park,newbridge,2105,qld,19190104.0,5332690,ruby,warrior,5.0,ironbarkcrescent,margaret river carvn park,penshurst,3075,vic,19550812.0,5870334,0
kyle,colantuono,8.0,moynihan street,cosy corner,lennox head,6081,vic,19960130.0,1684057,kyle,faull,38.0,moynihan street,cosy corner,lennox head,6081,vic,19960130.0,1684057,1
joshua,londrigan,15.0,mayo street,pacific haven,wendouree,2505,sa,19450424.0,4184958,joshua,golden,22.0,mcintoshusreet,ra23 f102,noble park,2753,sa,19940329.0,1150948,0
katelin,campbell,16.0,sid barnes crescent,,forestdale,2450,wa,19240716.0,7296237,katelin,capmbell,16.0,sid barnes cdrescent,,forestdale,2450,wa,19240716.0,7296237,1
,bazley,14.0,pennefather street,the willows,greensborough,4209,wa,19110509.0,7072734,,toms,31.0,weston street,blue hills,kelmscott,3304,qld,19930802.0,6211133,0
alicia,lamonaca,15.0,vickers crescent,ballawinna stud,deakin,6701,nsw,19780805.0,4465146,alicia,lamonaca,15.0,vickers crescent,ballawinna stud,deaikn,6701,nsw,19780805.0,4465146,1
nicholas,wilde,46.0,renny place,golden ponds,leongatha,4153,vic,19961119.0,7886527,nicholas,desantis,114.0,badcoe street,unioncolalge,elermo re vale,3420,nsw,19970305.0,4864589,0
benjamin,browne,710.0,beazley crescent,cosy corner,merrimac,2094,nsw,19660327.0,9379589,benjamin,berryman,43.0,thornhill rescent,country tclub,magill,2072,qld,19360111.0,7934124,0
,bazley,14.0,pennefather street,the willows,greensborough,4209,wa,19110509.0,7072734,,brooker,464.0,clive steelr avenue,glenburn,sprinbwood,2046,vic,19100324.0,5168589,0
,lowry,6.0,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708.0,6616912,,lowry,80.0,kinchela crescent,rowethorpe,rossmoyne,2770,qld,19350708.0,6616912,1
ruby,rogan,6.0,guthridge crescent,eldeslee vlge,parkside,6050,vic,19050201.0,6557114,ruby,rogan,6.0,guthridge crescent,,parkside,6050,vic,19050201.0,6557114,1
jack,waller,31.0,currie crescent,summer hill,bayswater,3579,vic,19550324.0,8581279,jack,waller,31.0,currie crescent,sumner hill,bayswster,3579,vic,19550324.0,8581279,1
konstantinos,white,13.0,clive steele avenue,,crookwell,2211,wa,19440706.0,5173965,konstantinos,white,13.0,lascelles circuit,,crookwell,2211,wa,19440706.0,5173965,1
christopher,frew,10.0,ringrose crescent,locn 1996,lilydale,4069,tas,19321022.0,6674665,christopher,chammne,8.0,crisp ci rcuit,,croydon north,3126,wa,19030403.0,4266096,0
lachlan,matthews,6.0,mcmillan crescent,corcoran,miriam vale,2009,nsw,19420818.0,7138643,lachlan,stamley,28.0,cottam place,plainview,mounta samson,7310,nsw,19740824.0,4200578,0
,koteschel,3.0,mayne street,grey oaks,swan view,4305,vic,19430808.0,1393004,,harrington,35.0,boult place,,narrsgin,4053,vic,19710705.0,5786506,0
james,grillett,268.0,sheaffe street,bella dona,caulfield north,2117,nsw,19890331.0,9598556,james,rawlings,268.0,sheaffe street,bella dona,caulfield north,2117,nsw,19890331.0,9598556,1
chloe,setlhong,4.0,nunki place,yacklin,cronulla,6164,act,19950628.0,2829638,chloe,setlhong,4.0,nunki place,yacklin,cronulla,6614,act,19950628.0,2829638,1
emiily,green,19.0,callemonda rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,emiily,stanley,,anthony rolfe street,,st kildau east,3765,tas,19051127.0,2491635,0
alicia,riddei,11.0,elvire place,swanleigh,allawah,2440,qld,19620629.0,2718027,alicia,curry,51.0,,yarrandoo,loganholme,4118,vic,19340827.0,2973687,0
harry,bradshaw,96.0,musca place,longridge,lilydale,2137,qld,19961111.0,3683424,harry,bradshaw,51.0,musca zplace,longridge,lilydale,2137,qld,19961111.0,3683424,1
alexandra,zolyniak,131.0,somerset street,wandana,giralang,4285,qld,19421008.0,7197883,alexandra,clarke,17.0,hancocks treet,currimundi garden,st albans,3204,sa,19311219.0,6631451,0
harriet,clarke,6.0,tanumbirini street,r s l retrmnt vlge,burleigh waters,2305,nsw,19590810.0,5578997,harriet,horsley,12.0,woinarski place,white lodge,mulgrave east,3280,wa,19710926.0,4215402,0
matthew,lock,14.0,shoalhaven avenue,nootina,ringwood,2207,sa,19931125.0,3915530,matthew,sarah,58.0,candlebark close,mt callan,acacia ridge,5253,vic,19341010.0,2053693,0
kenneth,priest,12.0,piper street,,ferny creek,2257,nsw,19151017.0,9976586,kenneth,priest,12.0,piper srteet,villa 449 blalycara,ferny xreek,2257,nsw,19151017.0,9976586,1
,priest,41.0,marsden street,nioka,broken hill,2340,nsw,19060617.0,7169908,,whiteley,1.0,hardwick crescent,centrefairplaza,kardinya,4017,vic,19010920.0,7819784,0
ethan,fitzpatrick,10.0,laughton street,manor park,thornbury,6258,vic,19040922.0,6023201,ethan,mcdermid,27.0,buggy crescent,rsde 817 wallace,eden hills,3287,nsw,19921128.0,3857378,0
thomas,campbell,12.0,fawkner street,the mews royal hotel bldg,ormond,4104,nsw,19631111.0,6974163,thomas,bellchmabers,89.0,carruthers street,milapra,goonellabah,2710,wa,19430311.0,1603931,0
sophie,rivers,7.0,dines place,john flynn medical centre,prospect,2094,tas,19010909.0,4278751,sophie,mason,134.0,lendon place,mt pleasant,ashgrove,4005,wa,19411215.0,9349267,0
taylah,oats,87.0,federal highway,scotch college,armidale,2125,nsw,19300715.0,9175271,taylah,oats,47.0,federal highway,scotch college,armidale,2125,nsw,19300715.0,9175271,1
,tiller,12.0,colebatch place,brentwood vlge,jesmond,3163,vic,19800720.0,9020997,,charman,753.0,embling tsreet,ameila,sheidow park,6168,nsw,19330313.0,1161308,0
blake,cheers,217.0,rees place,,dalby,6021,qld,19751205.0,6719640,blake,white,198.0,boldrewood street,winterp ark,nunawading,2067,sa,19180815.0,5832531,0
lachlan,cicconi,17.0,waite street,,loftus,3108,vic,19200324.0,1514534,lachlan,bloomfield,22.0,northbourne avenue,navillus,sherwood,4305,qld,19781007.0,5148084,0
,gilbertson,5.0,goodwin street,court units,ethelton,2193,qld,19020904.0,2879807,,reid,32.0,ina gregory circuit,john flynn medical centre,camira,3172,nsw,19041113.0,8734967,0
mitchell,mason,5.0,hurtle avenue,lucerne park,telangatuk,4812,qld,19130817.0,9172315,mitchell,maxon,47.0,edkins street,lochaoair,north ryde,3355,nsw,19390212.0,8859999,0
emiily,white,85.0,marou place,jingara,marsden,3412,vic,19510901.0,6646759,emiily,perduns,19.0,wilkins street,yenda unts,broken nill,3124,nsw,19990108.0,5105163,0
erin,kunoth,131.0,wyselaskie circuit,grange house,wendouree,6107,vic,19340721.0,4791842,erin,kunoht,131.0,wyselaskie circuit,,wendoryee,6107,vic,19340721.0,4791842,1
,clarke,6.0,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,,scarce,92.0,perry drive,parklands village,,3199,act,19930925.0,6703972,0
benjamin,everett,17.0,herron crescent,redhill,forrestfield,3550,nsw,19621023.0,2043392,benjamin,donaldson,34.0,dunoon street,westwood homestead,st algans,2611,nsw,19331111.0,2281465,0
tristan,aldous,11.0,solander place,,goornong,4157,vic,19990121.0,5511852,tristan,aldous,11.0,solandef place,,goornong,4157,vic,19990121.0,5511852,1
matthew,adair,6.0,langdon avenue,cinema centre bldg,upwey,3095,sa,19031126.0,6474688,matthew,brone,392.0,parsons street,north st ar resort,slacks creek,4501,qld,19720102.0,9033952,0
emiily,paterson,7.0,gruner street,platina,seaforth,5157,vic,19840318.0,7177837,emiily,lock,14.0,collins place,pipersgriver,oakleigh,6064,nsw,19350628.0,6850395,0
jessica,mayer,25.0,dugan street,willandra,mittagong,6056,sa,19340201.0,3346974,jessica,dixon,161.0,fred johns crescent,,eaglehawk,3556,qld,19281113.0,6245244,0
lucy,crisci,13.0,callister crescent,villa 2,leichhardt,4510,vic,19531017.0,6493933,lucy,crisci,13.0,callister crescent,villa 2,leichhradt,4510,,19531017.0,6493933,1
,rees,45.0,badimara street,easedale lodge,sanctuary point,2257,nsw,19720228.0,3996047,,santi,1.0,griffiths street,rowethorpe,mckinnon,6163,nsw,19151129.0,2102559,0
tess,sherriff,58.0,burkitt street,oxonia,lavington,4037,vic,19270919.0,8204283,connor,sleat,21.0,toohey lace,manor court,highett,3081,nsw,19040425.0,3130394,0
,colpo,2.0,trigg place,southern cross,clarinda,6018,vic,19280716.0,4186527,,longman,10.0,wassell place,glenarthur,coffs harbour,812,qld,19390813.0,7175344,0
joshua,dolan,16.0,gabriel place,greglea village,lobethal,5162,qld,19670425.0,4173804,joshua,campbell,,jonsson court,,bayswater,6353,nsw,19261206.0,6149683,0
thomas,macphail,33.0,rose scott circuit,glen ayre,maryborough,4000,vic,19021218.0,6364936,thomas,crofton,21.0,battersby circuit,phillip lodge,old reynlla,4810,nsw,19120925.0,6433953,0
nathan,dudley,2.0,chevalier street,,wantirna,3150,vic,19740724.0,6423373,nathan,white,11.0,chewings dtreet,ballawinna stud,oak park,4118,nsw,19981116.0,2568695,0
jessica,campbell,43.0,deloraine street,,bribie island,2756,vic,19300613.0,9015825,jessica,liddy,15.0,hyndes crescent,sec1,fairlight,4133,nsw,19620602.0,3547293,0
catherine,david,109.0,ijong street,nedlyn,mallacoota,2316,qld,19620212.0,1973270,catherine,david,109.0,ijong street,nedl yn,mallacoota,2316,qld,19620212.0,1973270,1
daniel,denning,1498.0,galloway street,villa 2,yarrawonga,2194,vic,19810501.0,5572094,daniel,chandlr,31.0,porteous cuescent,northaven,ashwood,2152,vic,19410825.0,3631138,0
jacob,kapeller,5.0,mount vernon drive,crosslands,toowoomba,2216,vic,19361129.0,5761018,jacob,kapeller,5.0,mountvernog drive,noelurma,toowoomba,2216,vic,19361129.0,5761018,1
naomi,matthews,81.0,tate street,kawana shoppingworld medical centre,,2192,vic,19821011.0,1390365,naomi,matthews,81.0,tate sqtreet,kawana shoppingworld medical centre,,2192,vic,19821011.0,1390365,1
harriet,tamassy,378.0,academy close,doribank,wunghnu,2680,wa,19350531.0,3455124,harriet,jean,184.0,gooreen street,ordview estate,greensborough,5079,nsw,19600312.0,4399358,0
nathan,dudley,2.0,chevalier street,,wantirna,3150,vic,19740724.0,6423373,nathan,sells,2.0,yachting towers,vickery street,magill,3223,nsw,19240701.0,6367815,0
madeline,hage,15.0,banner street,oreel,bayswater,4860,nsw,19640929.0,6710911,,blae,142.0,forbesastreet,white lodge,mill park,3133,sa,19990618.0,5715448,0
isabella,sanby,18.0,veale street,wongowal,west swan,3066,nsw,19181010.0,7757358,isabella,westbrbook,20.0,yanda street,carlwo,seven hills,2048,tas,19730807.0,1274198,0
lauren,perre,22.0,castleton crescent,karinyah,orange,7250,qld,19820605.0,6993851,jordan,tuckwell,23.0,harricks xrescent,holloway haven,atherton,4560,vic,19730908.0,6240898,0
charlotte,wilde,28.0,diamond street,warwarick,werrington,2220,qld,19001117.0,4847191,kylee,pennell,1.0,,,,4570,sa,19000320.0,4020041,0
mackenzie,beams,47.0,britten-jones drive,shenstone park,bundarra,5108,,,5225201,mackenzie,sherriff,34.0,pirani lace,,scarborough,2049,nsw,19610123.0,8088200,0
april,nguyen,7.0,,mungrup stud,branxton,2018,qld,19210113.0,1634109,april,nguyen,7.0,,mungru p stud,branxton,2018,qld,19210113.0,1634109,1
jacob,callahan,107.0,lyrebird place,,burwood,6152,wa,19220110.0,4360694,jacob,lowe,,parkhill street,brigalow court,arundel,2167,vic,19761225.0,8295931,0
joel,londesborough,108.0,arthur circle,vlla 18 pacific bay resort,kings park,5606,sa,19480110.0,6254331,joel,cerins,24.0,majura lane,bungarra,matraville,4146,wa,19860411.0,6230406,0
william,white,3.0,stanbury close,,hawthorn,5092,wa,19120603.0,6104386,william,kammermaann,6.0,clive steeleuavenue,2nd last on right,newcastdle west,2804,vic,19430126.0,3515659,0
noah,herbert,13.0,beasley street,herbert creek,oak park,4280,sa,19431227.0,7049548,noah,herbert,13.0,beasley street,herber t creek,oak park,4280,sa,19431227.0,7049548,1
jack,fitzpatrick,16.0,norman street,lort heights,scarborough,2527,,19190814.0,5911934,jack,harrington,1385.0,gladstone street,amberu,watsonia,4066,nsw,19820311.0,7610085,0
jack,campbell,11.0,bremer street,sec 1,san remo,2134,tas,19291016.0,2920956,jack,campbell,11.0,albermarld place,sec1,san remo,2134,tas,19291016.0,2920956,1
abbey,,17.0,starke street,gordale,fadden,2286,vic,19150829.0,6050399,abbey,,17.0,stark e street,,fadden,2286,vic,19150829.0,6050399,1
ella,browne,35.0,tanjil loop,cedarview,berkeley vale,4564,qld,19480726.0,6646608,ella,wedmaier,7.0,duffystreet,glenpora,eulxo,2020,qld,19410630.0,4581426,0
stella,plumb,11.0,leist street,emerald banks,burnie,3152,wa,19020227.0,6990160,stella,clarke,11.0,leist strewt,emerald banks,burnie,3152,wa,19020227.0,6990160,1
christopher,felmingham,192.0,tallara parkway,the provincial,moree,2195,sa,19600327.0,7478108,christopher,felmingham,,tallaraparkway,the provincial,moree,2195,sa,19600327.0,7478108,1
daniel,hebberman,181.0,limestone avenue,rowethorpe,sunshine north,6168,qld,19550320.0,9996479,daniel,ryan,8.0,gordon hclose,blue srings,hamilton,6230,qld,19540105.0,3698795,0
dylan,szmeja,6.0,ellerston avenue,rowethorpe,como,3824,vic,19610131.0,4996805,dylan,beal,82.0,sargood syreet,st john of god hospital,kingusqon,2088,qld,19620914.0,4831404,0
ryan,clarke,42.0,goodchild street,villa 5,sandy bay,2095,nsw,19940903.0,9100049,ryan,werh,51.0,marconi crescent,lassvwade,robertson,2165,qld,19990627.0,6787650,0
jessica,zimmermann,25.0,fairweather circuit,burnie north west private hospital,brighton,4211,vic,19370426.0,2620091,jessica,jolly,59.0,higinbotham street,rosetta village,woodpark,7109,vic,19850112.0,2565859,0
,durban,63.0,ormond street,girrahween homestead,narrogin,3284,vic,19010130.0,3247158,,thredgold,3.0,antill s treet,monavale,charlestown,2389,nt,19390828.0,3707828,0
thomas,brock,117.0,temperley street,northwood park,port macquarie,4670,sa,19520624.0,9531535,thomas,manson,22.0,birbvi place,karsul,frankston,6532,nsw,19160504.0,3670653,0
caleb,deakin,61.0,clem hill street,rowethorpe,craigmore,4285,nsw,19930428.0,2238546,caleb,dabinet,30.0,springfields farms,rodway tsreet,mount ommaney,3133,qld,19040620.0,2071263,0
jackson,herbert,15.0,gooreen street,ripple brook station,highett,4870,vic,19170311.0,2630363,jackson,herbert,15.0,gooreen street,ripple brok station,highett,4870,vic,19170311.0,3155721,1
,gilbertson,5.0,goodwin street,court units,ethelton,2193,qld,19020904.0,2879807,,gibb,35.0,tenison-woodsr circuit,the j gms,adamstown heights,6333,nsw,19090430.0,3651633,0
ayla,mccarthy,268.0,weavers crescent,yenda units,lake munmorah,3094,qld,19541018.0,1627605,alicia,mollross,72.0,mcnamara street,corobie,kuravy,4552,qld,19050908.0,7195535,0
ella,browne,35.0,tanjil loop,cedarview,berkeley vale,4564,qld,19480726.0,6646608,ella,browwne,35.0,tanjil loop,cedavriew,berkeley vale,4564,qld,19480726.0,6646608,1
abbey,,17.0,starke street,gordale,fadden,2286,vic,19150829.0,6050399,abbey,colquhoun,21.0,buntine crescent,glen e den,thornlie,2390,nsw,19960607.0,7703106,0
harrison,george,,woronora street,south melbourne market,kangaroo flat,2450,nsw,19370115.0,3711821,harrison,leung,36.0,catchpole street,,mountakn creek,3057,nsw,19640118.0,2584055,0
bianca,mccarthy,23.0,wakefield garden,foster ldge (cnr wallis s street,elizabeth south,3216,vic,19991221.0,3231146,bianca,mccamrthy,23.0,wakefield agrden,,elizabeth south,3126,vic,19991221.0,2431148,1
xavier,pulford,53.0,nicolle place,nyarrin cottage,findon,6726,wa,19780903.0,6072382,xavier,puldord,53.0,nicolle pluace,kingaroy garden,findon,6726,wa,19780903.0,6072382,1
william,demarco,21.0,shenton crescent,,south perth,3840,nsw,19170802.0,3018112,william,egan,9.0,eve place,alawah,toowoomba,3377,sa,19040522.0,1160317,0
lily,wastell,2.0,clare dennis avenue,glen arthur,marsden,2118,sa,19720903.0,2526870,lily,absegnger,174.0,morrells park,brinsmeadstreet,ryde,5073,qld,19091001.0,3481813,0
harrison,tinfina,5.0,deasland place,toolebewong farm,southbank,2217,nsw,19880108.0,4659883,harrison,stanley,69.0,macaliste crescent,applewoods,thornlie,5063,qld,19871206.0,4461675,0
michael,degasperi,43.0,rushbrook circuit,lyndale,hamilton north,2228,vic,19951012.0,2192076,lam,sted,61.0,traeger street,table montain,rowville,7101,nt,19110729.0,7786184,0
,ongkiko,15.0,murray crescent,rowethorpe,corowa,6156,nsw,19740627.0,8899763,,ongkieko,,murray crescent,,corrimal,6165,qld,19740627.0,8899763,1
benjamin,lette,34.0,condamine street,arcadia,silverdale,4670,nsw,19600502.0,7770680,benjamin,lette,34.0,condami nestreet,arcadia,silverdale,4670,nsw,19600502.0,7897136,1
ethan,muthukuda,25.0,,glen fern,hillside,2250,vic,19581107.0,4421577,ethan,,1.0,masonic bi ks place,ridgebdook,aspendale gardens,2069,wa,19520318.0,8666305,0
emiily,white,26.0,marr street,grangemouth,lower templestowe,3161,vic,19290127.0,4621716,emiily,kutschki,,ebden street,colleton,elwood,2425,nsw,19451004.0,3187789,0
isabella,salt,1.0,kingsmill street,town & country caravn park,wyee,2516,wa,19850103.0,8443768,isabella,orm,125.0,officer crescent,,sandgate,2190,nsw,19471012.0,5078419,0
lucas,spargo,34.0,stephen street,bidgee park,beaumont,3550,vic,19930424.0,5396235,lucas,corsico,1337.0,saggerw close,tara park,port macquarie,6155,qld,19730826.0,9722217,0
benjamin,mcclelland,16.0,brodribb street,villa 18,noble park,6714,vic,19470605.0,5728937,benjamin,mcclelland,16.0,brodribb street,vill a 18,noble park,6714,vic,19470605.0,5728937,1
,lund,109.0,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902.0,7074690,,noble,10.0,costello circuit,the manor braeside,bicton,2290,qld,19710327.0,9357658,0
juliana,watkin,18.0,feint street,laura pengilly wing,doubleview,4032,qld,19710311.0,8665714,juliana,watkin,18.0,feint street,laurapengilly wing,doubleview,4032,qld,19710311.0,8665714,1
william,ziswiler,68.0,bellchambers crescent,galloway,queenscliff,2218,vic,19010406.0,5172369,william,reid,18.0,martin utreet,australiaharcade,smiths lake,2010,vic,19690624.0,7251376,0
chloe,campbell,26.0,darcy close,boxgrove,kedron,7249,sa,19210221.0,3030490,chloe,lamacka,32.0,harriot road,,bongaree,7310,nss,19350813.0,7704327,0
james,mcclelland,9.0,chandler street,glen elgin,hinchinbrook,4350,nsw,19270128.0,5369982,james,mcclelland,9.0,chandler street,glen eltin,,4350,nsw,19270128.0,5369982,1
,nguyen,84.0,small place,jalbarragup homestead,glen eden,3073,qld,19181128.0,5132162,,whiteley,1.0,hardwick crescent,centrefairplaza,kardinya,4017,vic,19010920.0,7819784,0
lucas,pascoe,163.0,tepper circuit,aldersyde estate,corlette,4213,nsw,19350308.0,5399636,lucas,whiten,56.0,mcgivern crescent,,prospect,4650,vkc,19400902.0,2640399,0
rhett,matthews,16.0,cadell street,warhaven home,surfers paradise,3911,nsw,19870715.0,5123065,rhett,matthes,16.0,cadell street,warhaven h ome,surfers paradise,3911,nsw,19870715.0,5123065,1
,beattie,56.0,howchin place,,mount isa,3912,vic,19980913.0,3509530,,white,1.0,bugden avenue,belvoir,mona fale,2282,vic,19870412.0,9595240,0
daniel,ryan,8.0,gordon close,blue springs,hamilton,6230,qld,19540105.0,3698795,daniel,maspn,9.0,derrington crescent,el pedro caravan park,sunnybank,4350,vic,19500705.0,5525378,0
emiily,matthews,70.0,jacka crescent,,murgon,3012,nsw,19230603.0,2611585,emiily,brambld,7.0,collybur l rcescent,arcadia,stratford,5087,vic,19290305.0,1960201,0
,fullerton,20.0,leichhardt street,gostwyck,chelsea heights,6107,nsw,19620113.0,4058902,,gibb,35.0,tenison-woodsr circuit,the j gms,adamstown heights,6333,nsw,19090430.0,3651633,0
joshua,coffey,2.0,blueberry street,yalgoora,kings park,2502,wa,19240713.0,9217500,joshua,coffey,2.0,blueberry street,yalgoroa,shell ove,2052,wa,19240713.0,9217500,1
lachlan,nguyen,23.0,templestowe avenue,elmwood,o'connor,5046,vic,19931013.0,8311385,lachlan,ryan,38.0,leven street,pyramid caravn park,bulimba,2251,qld,19010120.0,7889345,0
lewis,westbrook,14.0,hutchison crescent,ohio station,seaforth,4128,vic,19081217.0,5442782,lewis,dorsey,50.0,,deltroit station,woy woy,2650,vic,,5250955,0
harry,gaden,208.0,,musgrave house,surry hills,3216,vic,19770407.0,5999211,harry,gaden,25.0,,musgrave house,surry ills,3216,vic,19770407.0,5999211,1
