given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
nan,mcgirr,1170.0,graham street,hopefield,yangebup,3414,vic,19060702.0,7139205,nan,haak,54.0,parrp lace,ulah,burpengary,6010,wa,19170712.0,3239785,0
jessica,blackwell,20.0,mcgee place,brentwood vlge,ermington,2795,sa,19801015.0,4099338,jessica,vogiatzi,34.0,kinsella street,nan,connolly,2800,vic,19610619.0,7088980,0
nan,kowald,3.0,hindmarsh drive,green desert,greenwood,2016,sa,19440126.0,8957090,nan,mercorella,16.0,emery street,yarrambah,kununurra,2048,qld,19541031.0,6022838,0
nan,tiller,12.0,colebatch place,brentwood vlge,jesmond,3163,vic,19800720.0,9020997,nan,swoboda,14.0,sue geh circuit,brumptonstreet,katherine,4740,nsw,19931215.0,1635174,0
nan,vincent,47.0,kent street,blue hills,forest hill,4655,vic,19190304.0,5807175,nan,neville,4.0,fitzmaurice street,karkrutt,gilmore,2517,wa,19591005.0,2038776,0
james,rankine,7.0,beattie crescent,nan,north hobart,2072,sa,19030624.0,1444078,james,wang,14.0,levien street,cara h ill,caulfield,2104,nsw,nan,5857843,0
meg,herbert,162.0,callister crescent,villa 2,burrum heads,3078,sa,19101126.0,6887725,meg,matghews,42.0,mccawley street,vamzbi back,carlingford,6058,qld,19850331.0,6932257,0
nan,czarnik,10.0,bunbury street,glenavon,ulmarra,4225,qld,19601222.0,3960160,nan,webxb,3.0,anukana,mclachla nstreet,eastwood,2121,vic,19175009.0,8331654,0
alicia,widdowson,69.0,dinnison circuit,tourist park,port pirie,3551,qld,19300510.0,1675302,alicia,curry,51.0,nan,yarrandoo,loganholme,4118,vic,19340827.0,2973687,0
emiily,hewson,10.0,nan,the links,mount isa,5422,wa,19320504.0,6458398,emiily,de micjle,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,0
lucas,white,4.0,preston street,ben hill,wahroonga,2230,wa,19161007.0,3053568,lucas,white,17.0,muresk jstreet,glenbrae,clapham,2131,qld,19420809.0,6988438,0
riley,neville,51.0,irvine street,the canberra hospital,lockhart,3123,qld,19430319.0,3568574,riley,landow,43.0,hannafors street,wattl e tree,marayong,6025,vic,19971031.0,4812402,0
nan,millar,6.0,lhotsky street,nunkeri,brighton,5032,nsw,nan,7148945,nan,willmot,19.0,fairweather circuit,meebery,cabramatta,3285,vic,19450224.0,5540735,0
nan,clarke,6.0,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,nan,camp,28.0,sharwood crescent,nan,laverton,2153,vic,nan,8240507,0
nan,mccarthy,24.0,oliver street,brentwood village,cherrybrook,2880,vic,19350103.0,5462917,nan,papageorgiou,22.0,wisdom place,nan,smithfiel dplains,2350,nsw,19070623.0,4609754,0
nan,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,nan,dobell,5.0,hone palce,nan,newcomb,3032,qld,19291014.0,3902079,0
joel,campbell,16.0,savige street,glenmore,arana hills,3152,nsw,19880824.0,5412397,joel,bartel,6.0,chewings street,buena fista,sea lake,2777,nsw,19550822.0,9818191,0
isaac,clarke,17.0,leonard close,highpoint,bundaberg north,7310,tas,19361017.0,4346183,isaac,riddell,20.0,ern florene crescent,villa 147 henry kendall bayside,concor west,5042,nsw,19210805.0,7044649,0
nan,manzie,33.0,hemmant street,lasswade,ormond,3150,qld,19560714.0,7289058,nan,bristow,11.0,minter place,wilsonton medical centre,ngunnwaal,4551,vic,19890212.0,7893433,0
robert,clarke,42.0,miller street,central highlands medical centre,port macquarie,3337,vic,19601221.0,8342535,robert,gibb,2.0,springcreek,mckeahnie street,frankston,2450,wa,19440618.0,9181026,0
nan,muthukuda,11.0,waratah street,keira,thornlie,820,vic,19890328.0,5670243,nan,araujo,225.0,nepean place,kinross,lake cathie,2302,vic,19140124.0,5500784,0
nan,fullerton,20.0,leichhardt street,gostwyck,chelsea heights,6107,nsw,19620113.0,4058902,nan,grubb,10.0,berne cresxent,yooringa,st hubertscisland,6539,nsw,19341211.0,6333533,0
joshua,dolan,16.0,gabriel place,greglea village,lobethal,5162,qld,19670425.0,4173804,joshua,rees,5.0,ewing shtreet,austra lfarm,diggers rest,4034,qld,19160829.0,9643284,0
chloe,mason,62.0,kinchela crescent,meilene retirement,spotswood,6530,vic,19400204.0,7931480,chloe,lamacka,32.0,harriot road,nan,bongaree,7310,nss,19350813.0,7704327,0
chelsea,pontt,91.0,gellibrand street,shelomith,petersham,2166,vic,19181115.0,3454949,chelsea,miles,23.0,illawarra court,rosehill,greensborough,2204,qld,19950926.0,1751900,0
nan,dojcic,15.0,barraclough crescent,brookvale,tolga,2025,qld,19990331.0,7180320,nan,lowry,80.0,kinchela crescent,rowethorpe,rossmoyne,2770,qld,19350708.0,6616912,0
rachel,matthews,359.0,lambrigg street,main beach medical centre,burpengary,4209,qld,19290411.0,8890950,rachel,dekain,1748.0,hugh mckay crescent,stockwelf hotel,inverleigh,5268,wa,19400613.0,7083021,0
thomas,grooby,6.0,noel ryan garden,emu ground,new lambton heights,2460,nsw,19640331.0,3528341,thomas,macphail,33.0,rose scott circuit,glen ayre,stuart,4000,vic,19021218.0,6364936,0
michael,degasperi,43.0,rushbrook circuit,lyndale,hamilton north,2228,vic,19951012.0,2192076,michael,bulmeoster,4.0,lewis luxton avenue,kiola,melton south,3101,nsw,19720805.0,7224448,0
nan,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,nan,greeln,32.0,brockway circuit,nuffield village,torrensville,4221,nsw,19591115.0,4867858,0
oliver,howie,28.0,hazel smith crescent,cala sona,paralowie,2120,vic,19510822.0,1204980,oliver,berry,18.0,mcgill s treet,nan,bayview,3082,nsw,19720119.0,2589280,0
lachlan,rollitt,566.0,cossington smith crescent,the manor garden,pottsville,3216,qld,19051107.0,2847641,lachlan,gilcrist,26.0,maribyrno ng avenue,kuliu,leicjhardt,4578,nsw,19570926.0,7115051,0
nan,whishaw,25.0,ashcroft crescent,rosebery hill,vaucluse,4670,nsw,19751021.0,3381395,nan,harrington,35.0,boult place,nan,narrsgin,4053,vic,19710705.0,5786506,0
imogen,vincent,78.0,brazel street,nan,penrith,5280,qld,19130303.0,9001480,imogen,beaty,68.0,hilders treet,nan,toowoomba,2120,nsw,19771106.0,4994511,0
benjamin,matthews,3.0,enderby street,byron van village caravan park,coorabell,2221,sa,19720501.0,8872778,benjamin,lovelock,1.0,tanumbirin i street,apmnt 203,willetton,4570,nsw,19980628.0,6282406,0
samantha,mapstone,44.0,hutchins street,golden ponds resort,maitland,2076,sa,19941127.0,4499927,samantha,harrington,29.0,beaver place,nan,toukleey,6751,vic,19471114.0,9485434,0
shaun,campbell,37.0,mcginness street,bexley,tarnagulla,3802,vic,19831102.0,4088978,shaun,stanley,17.0,nan,callatoota,northwood,2217,nsw,19450829.0,7849495,0
nan,della-verde,113.0,rivett street,glen eden,figtree,2606,vic,19010217.0,8895395,nan,greewn,13.0,folingsby street,pint pot,queenscliff,2720,vic,19840808.0,9788564,0
joshua,mortlock,62.0,yates garden,bulala,camperdown,2147,nsw,19180804.0,4756935,joshua,baillei,8.0,de baun crescent,nan,bonython,2173,qld,19650415.0,6504350,0
april,durbridge,20.0,wilkinson street,nan,toolleen,3630,sa,19190524.0,3179675,april,snell,87.0,keartland street,public buqilding,kalamunda,3934,wa,19000422.0,4988954,0
emiily,gruener,14.0,jarman place,girrahween homestead,kalorama,3003,vic,19780128.0,4299404,emiily,maida,27.0,beaneystreet,blue gum park,padstow,3340,qld,19790818.0,7320684,0
william,frahn,nan,haystack crescent,rainbow park rp 8965,calista,4740,nsw,19500602.0,6417261,william,white,34.0,mortlock circuit,ponder ossa,chinchilla,3156,sa,19800517.0,1549841,0
nan,koteschel,3.0,mayne street,grey oaks,swan view,4305,vic,19430808.0,1393004,nan,mcigrr,1170.0,graham street,hopedield,yangebup,3414,vic,19060702.0,7139205,0
emiily,maida,27.0,beaney street,blue gum park,padstow,3340,qld,19790818.0,7320684,emiily,white,12.0,crago place,rockela,mosman,3300,vic,19390429.0,6209600,0
emiily,green,31.0,julius street,appleglen,mount colah,2290,vic,19340525.0,7373124,emiily,scheel,12.0,cuscaden cfrescent,hopeview,jamboree neights,4816,vic,19521013.0,4479715,0
william,graue,77.0,munro street,ellwood,kurri kurri,2200,sa,19301127.0,7287444,william,doman,7.0,copland drive,grandview,adamstown,2325,sa,19810208.0,5779269,0
indiana,eves,42.0,holmes crescent,nan,torquay,5098,vic,19181015.0,6393328,indiana,thopre,39.0,newmarch place,nelsonsa ke,milleprk,2250,qld,19271212.0,8901632,0
nan,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,nan,alias,24.0,elkington street,panganu,isle of capri,2145,sa,19650429.0,8261472,0
zachary,coffey,21.0,fellows street,brigalow court,christies beach,5031,qld,19240219.0,4912880,zachary,ban,4.0,maurice place,cabbage iree,moore,6011,as,19710105.0,4571622,0
ella,carbone,38.0,owen dixon drive,ponderosa,port augusta,2615,vic,19860209.0,7971615,ella,chudzinski,7.0,carter crescent,nan,caulfield,7008,qld,19321101.0,4473731,0
nan,lodge,634.0,companion crescent,argyle,ballina,2161,nsw,19020407.0,1555679,nan,bazley,14.0,pennefather street,the willotws,greensbrough,4209,wa,19110509.0,7072734,0
caitlin,sommariva,7.0,bradfield street,kerry street,margaret river,2216,nan,19200126.0,5030581,caitlin,bossence,58.0,aston creqscent,greenslopes,condell park,3023,nsw,19040426.0,7998798,0
lewis,strubbe,7.0,badenoch crescent,meadow banks,bayview heights,2564,nsw,19900106.0,7706707,lewis,portlok,11.0,english court,nan,burwood,2452,nsw,19240603.0,6036701,0
nan,beattie,56.0,howchin place,nan,mount isa,3912,vic,19980913.0,3509530,nan,webb,168.0,booroondara street,the willows,lakes entrance,3179,vic,19911219.0,6504336,0
harrison,capurso,7.0,erldunda circuit,bellbird ctge,jan juc,6233,vic,nan,4086030,harrison,snellin g,50.0,sproule circuit,yalkara,emerald,4216,nsw,19410412.0,1348871,0
joshua,green,13.0,duncan street,euroka,artarmon,4871,qld,19970505.0,4108253,joshua,arribas,30.0,nicholas street,dangaroo park,kirwan,4086,nt,19800502.0,7705455,0
nan,grierson,326.0,nan,sect 106,mcmahons point,6326,tas,19181212.0,4107638,nan,nurse,1.0,hampton circuit,nan,gawler east,5091,tas,19340420.0,4801623,0
lachlan,green,53.0,golden grove,jodayne,armidale,3058,vic,nan,4526867,lachlan,hukowsykj,18.0,laidle y place,maria,brighton-le-sands,2137,nsw,19821022.0,2246928,0
caitlin,berry,6.0,hakea crescent,lort heights,cronulla,2093,nt,19590328.0,5662864,caitlin,milburn,17.0,heard ptreet,lexington,newborough,2840,qld,19530105.0,3195330,0
jessica,hanna,7.0,jerrabomberra avenue,yaraan,smithfield,2821,nsw,19380407.0,9277788,jessica,andretzke,14.0,chowne street,stfrancis village,lilydale,3134,qld,19340225.0,6331022,0
sophie,finlay,7.0,badimara street,ewlyamartut farm,ringwood,2046,sa,19230607.0,3775980,sophie,canavbn,13.0,yandastreet,evergreen,malvern east,2022,wa,nan,7624166,0
riley,loehr,20.0,caldwell street,springdale,maitland,4680,tas,19000723.0,4599665,riley,spicer,124.0,mclachlan crescent,nan,boort,2508,nsw,19941213.0,3182778,0
jasmine,hope,32.0,jaques place,specialist centre,geraldton,2611,vic,19380418.0,2006619,jasmine,mcfadden,46.0,noongalecourt,rosetta village,marshdale,4215,sa,19760927.0,6401287,0
nan,kars,120.0,gurrang avenue,alnwick,rosslea,3241,vic,19880426.0,5932561,nan,kukla,3.0,dines place,bayford cottage,blue haven,2526,vic,19240628.0,5073770,0
nan,braithwaite,136.0,kemsley place,john flynn medical centre,bellevue hill,2234,qld,19730806.0,8732209,nan,lamprey,12.0,twynam street,alanavle,revesby,2537,qld,19200815.0,2877637,0
lily,mccaffrey,166.0,john cleland crescent,kirkdale,port pirie,4870,vic,19260727.0,8711730,lily,absegnger,174.0,morrells park,brinsmeadstreet,ryde,5073,qld,19091001.0,3481813,0
lachlan,reid,20.0,starke street,busbey's flat,caulfield,2611,vic,19600906.0,3614628,lachlan,rollitt,566.0,cossington smith crescent,the mano rgarden,nan,3215,qld,19051107.0,2847641,0
nan,maslich,38.0,ibis street,wee wilbertree,carine,3337,vic,19360105.0,3611483,nan,padas,7.0,edmondson atreet,goughs bay,modbury,2036,wa,19170811.0,3374275,0
jack,moscatt,15.0,hosking place,nan,st kilda east,2600,vic,19611218.0,2565922,jack,collinson,4.0,blowering os treet,canobolasceaavn park,leeton,4212,nsw,19821223.0,5810985,0
jayden,white,10.0,mcclintock street,kinvarra,melville,4380,nsw,19590819.0,2360230,jayden,rees,480.0,beaufort retreat,ramano estate locn 1,black rock,5253,qld,19350102.0,8170572,0
jack,mccarthy,122.0,shackleton circuit,macquarie inn,westfield,3178,vic,19411214.0,5715719,jack,fitzpatrick,16.0,normantreet,lort hfe ights,scarborough,2520,nan,19190814.0,5911934,0
nan,bradshaw,9.0,dallachy place,coral house even tide,ryde,3805,nsw,19071027.0,8707306,nan,vincent,47.0,kentstreet,nan,forest hlil,4655,vic,19190304.0,5807175,0
sara,bibrowicz,46.0,kingscote crescent,rowethorpe,smiths beach,2026,nsw,19120602.0,4090488,sara,karlen,110.0,tarrantlcescent,kia-ora c ottage,parmelia,2145,vic,19520602.0,6200753,0
sophie,blackwell,34.0,nott street,jorobe,lansvale,6149,nsw,19501128.0,7543684,sophie,masojn,23.0,nan,nan,greensborough,2020,qld,19341211.0,7259553,0
emiily,hand,4.0,mcnicoll street,old farm,kongal,2518,vic,19270511.0,3480162,emiily,maorus,42.0,short place,eventide homes,dolphin heads,3182,vic,19151031.0,9458847,0
nan,haythorpe,60.0,heard street,kangaroo ground warrandy road,rosebud,6149,nsw,19010708.0,6149528,nan,padas,7.0,edmondson atreet,goughs bay,modbury,2036,wa,19170811.0,3374275,0
nan,clarke,nan,edkins street,conmurra,robina,2162,nsw,19360520.0,2120525,nan,babic,1.0,totterdell street,cooingale,st albans,4060,sa,19450493.0,3346822,0
jessica,webb,81.0,bimberi crescent,cheviot hills,wanniassa,5073,qld,19250410.0,9559799,jessica,jolly,59.0,higinbotham street,rosetta village,woodpark,7109,vic,19850112.0,2565859,0
connor,karvelas,nan,ballow crescent,gold ridge,irymple,5357,vic,19311120.0,9256286,connor,tromp,8.0,eildonplace,willtarny,east maitland,7440,qld,19280129.0,8096262,0
samuel,kontopoulos,11.0,bamir square,pleasant view,carnegie,3631,vic,19870312.0,9712523,samuel,eglinton,17.0,tanumbirini street,birks harbour,raymond terrace,2176,vic,19690927.0,2802987,0
michael,chigros,8.0,beasley street,gypsum pit,murrumbateman,3930,vic,19380317.0,5018010,michael,fullwood,8.0,dixon drive,tewanti nplaza,wanneroo,2831,qld,19670523.0,9672570,0
michael,maynard,132.0,rogers street,leisure living vlge,pooraka,2144,nsw,19570508.0,3096389,michael,shepherd,39.0,pinkerton c ircuit,millwood,camira,3378,nsw,19301008.0,3537158,0
nan,ebert,96.0,rapanea street,pangani,nan,6061,nsw,19310909.0,9105802,nan,gaskin,17.0,trenwithv close,merrydale,turner,4576,nsw,19021013.0,1066355,0
emiily,tidey,6.0,hazel street,duck creek,cooloongup,800,nsw,19591017.0,6058396,emiily,de micjle,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,0
nan,greenland,3.0,dines place,bayford cottage,blue haven,2526,vic,19240628.0,5073770,nan,graue,77.0,munro street,ellwood,kurri kurri,2200,sa,19301127.0,7287444,0
nan,mchenry,80.0,gurnai place,umavale,eaton,4215,vic,19340302.0,4214409,nan,lydlon,79.0,heard stgeet,sennocke,ashfield,2285,vic,19631207.0,6564471,0
jacob,durbridge,153.0,macarthur avenue,little paddocks,albury,4680,nsw,19820308.0,4922810,jacob,bradsha,30.0,tipiloura street,lansdowne,burringbar,2622,nsw,19380406.0,1735204,0
nicholas,george,104.0,lyttleton crescent,brentwood vlge,dover heights,2500,wa,19470803.0,8827430,nicholas,colantoni,45.0,illingworthl street,nan,st albans,2518,vic,19651019.0,4914391,0
isabella,needham,5.0,ramage place,tantallon,prospect,2151,qld,19621223.0,9696568,isabella,stephrnson,38.0,majura aenue,mafeking,emerzld,2212,qld,19840307.0,6292167,0
jack,ryan,nan,popplewell place,condor,taigum,3156,wa,19190424.0,1285717,jack,dimonte,104.0,mckeahniestreet,carinyah station,woy woy,2142,nsw,nan,4854960,0
rebecca,spark,10.0,walker crescent,nan,casino,4121,nsw,19990319.0,3829447,rebecca,dimuaro,54.0,marlee place,rowethorpe,oakleigh,2543,vic,19970111.0,6763318,0
emiily,finlay,20.0,temperley street,lincoln close,bellevue hill,2231,qld,19000801.0,1739435,emiily,camozzato,1.0,weston street,bulala,waverley,2450,vic,19321224.0,6435812,0
joel,campbell,16.0,savige street,glenmore,arana hills,3152,nsw,19880824.0,5412397,joel,cerins,24.0,majura lane,bungarra,matraville,4146,wa,19860411.0,6230406,0
madison,shepherd,18.0,ballumbir street,blue hills,corrimal,3168,wa,19170819.0,8120482,madison,hand,4.0,mcnicoll s treet,old farm,kongal,2518,vic,19270511.0,3480162,0
nan,millar,6.0,lhotsky street,nunkeri,brighton,5032,nsw,nan,7148945,nan,lungershausen,28.0,hilder sreet,morayfieldexchange,redbank plains,4350,nsw,19431008.0,3687513,0
nan,stubbs,175.0,aspinall street,cruachan,albany creek,5162,vic,19380924.0,6966319,nan,carullo,66.0,longman street,home vlge,mawson,4572,nss,19260527.0,5895140,0
kyle,lowe,21.0,bungonia street,eight mile,loftus,4868,qld,19821215.0,7416603,kyle,candivda,26.0,spofforth street,pinecroft,clearview,3187,nsw,19001111.0,1796923,0
cooper,nguyen,nan,burrinjuck crescent,dawlish,nan,6059,qld,19700104.0,2035745,cooper,kerrod,nan,irvin e street,lorong kspong,goodna,2176,vic,19870610.0,1351213,0
isabella,lail,20.0,glover street,sawtell vet hosptl & clnc,nicholls,2251,qld,19770924.0,8701819,isabella,everett,25.0,pike mlace,rowethorpe,marsden,2152,nsw,19110816.0,6653129,0
rachel,freeborn,16.0,may maxwell crescent,melinda lodge,kilsyth,7325,wa,19250411.0,6206529,rachel,donaldson,9.0,lee-steere crescent,lake kenn eyd street,sunshine,3175,nsw,19581218.0,2248813,0
benjamin,matthews,3.0,enderby street,byron van village caravan park,coorabell,2221,sa,19720501.0,8872778,benjamin,paterson,31.0,dodwell street,nan,devonport,2905,nan,19120913.0,6303884,0
emiily,wilson-wheeler,1.0,woolcock street,willandra,taree,2477,qld,19610625.0,8119451,emiily,white,1.0,marou place,nan,marsden,3412,vic,19510901.0,6646759,0
nan,clarke,15.0,biddell place,laurieton hvn ret,collie,4120,vic,19430622.0,7449892,nan,alwast,6.0,nunkeri,lhotsky street,brighton,5032,nsw,nan,7148945,0
adam,boeyen,200.0,belconnen way,dolphin arcade,underdale,3188,nsw,19440418.0,1726023,adam,carbone,16.0,warrai place,cheroke e vlge,elizabeth south,3150,qld,19820611.0,2023828,0
harry,gaden,208.0,nan,musgrave house,surry hills,3216,vic,19770407.0,5999211,harry,mason,42.0,jabanungga avenue,crown reserve,ryde,4490,wa,19650607.0,8822165,0
nan,clarke,13.0,hicks street,brentwood vlge,broadmeadows,3095,vic,19340818.0,7285543,nan,grierson,326.0,nan,sect 106,mcmahons point,6362,tas,19181212.0,4107638,0
nan,reid,147.0,marr street,walkers orchard,arthurs creek,7330,nsw,19240712.0,7585720,nan,durbridge,64.0,macarthur avenue,little pddocks,albury,4680,nsw,19820308.0,4922810,0
ethan,nguyen,1932.0,lodder place,tobruk hse,clayfield,4405,tas,19971105.0,1140575,ethan,malvestuto,14.0,macnaughton street,veone,lauridton,2577,nsw,19520506.0,1707216,0
daniel,rollins,22.0,hemmings crescent,flt 68,wantirna,3916,nsw,19840108.0,9812011,daniel,white,1.0,albermarke place,summer hill,brierfield,3810,sa,19870703.0,8258879,0
nan,clarke,nan,edkins street,conmurra,robina,2162,nsw,19360520.0,2120525,nan,czarnik,10.0,bunbury street,glneavon,ulmarra,4252,qld,19601222.0,3960160,0
emiily,braithwaite,86.0,beasley street,belmont bayview park,st agnes,4814,nsw,19140328.0,4464915,emiily,crapp,3.0,couchman c rescent,glendower,ramsgate,2035,nsw,19500106.0,6187478,0
sarah,handel,356.0,twelve trees crescent,maclee,brooloo,4111,nsw,19311009.0,8033344,sarah,ryan,19.0,grayson street,medical entre,beecroft,5343,nsw,19310314.0,7898665,0
emiily,paterson,7.0,gruner street,platina,seaforth,5157,vic,19840318.0,7177837,emiily,green,8.0,kurria place,oceanbeach ca ravan park,north rocks,5095,nsw,19810511.0,6240008,0
paris,reid,39.0,crowder circuit,nan,st ives,3225,vic,19980826.0,2553313,paris,quilliam,nan,hayden close,nan,north ryde,2450,nsw,19021008.0,2734415,0
nan,motbey,43.0,badimara street,rowethorpe,rosebud,3345,nsw,19500328.0,3314402,nan,bazley,14.0,pennefather street,the willotws,greensbrough,4209,wa,19110509.0,7072734,0
emiily,mac onochie,6.0,temperley street,kerradan,andergrove,2326,sa,19440717.0,6618917,emiily,cambell,12.0,mokoan place,rosettzv illage,balwyn north,3551,vic,19580917.0,3440031,0
kirra,campbell,29.0,groom street,rockleigh cottage,north ryde,3206,nsw,19951128.0,9444838,kirra,nan,47.0,seaborn place,pleasant acres,arundel,3073,nsw,19781119.0,3690427,0
david,stapenell,31.0,gosse street,treetops,new farm,2582,qld,19710118.0,6109183,david,nguyekn,95.0,maurice place,palm grove,nan,3138,vic,19340626.0,7414934,0
nicholas,procter,1.0,cavanaugh street,sherwood,leeville,2089,nsw,19031219.0,2662272,nicholas,whie,22.0,walga place,mt annan,petrie terrace,3012,nsw,19611008.0,4599672,0
nan,hilton,25.0,heard street,craiglyn,blue haven,2614,wa,19550612.0,2455796,nan,ryan,42.0,beazley crescent,shaudell,torquay,830,sa,19820718.0,9041834,0
madison,green,67.0,atherton street,moorilla,bondi junction,2480,wa,19920222.0,1194102,madison,herbmert,14.0,cowie palce,old post office,glenmore park,2608,nsw,19950105.0,9689395,0
emiily,green,19.0,callemonda rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,emiily,stanley,9.0,spofforth street,thefal ls,sherwood,3150,nsw,19381021.0,7253600,0
ruby,symmons,20.0,miller street,locn 2093,rosslyn park,2069,sa,19301022.0,3976926,ruby,hentze,30.0,harkness street,glenearra,florey,4178,sa,nan,2379793,0
michael,coulson,78.0,mackellar crescent,koah lodge,marsden,3564,vic,19680508.0,6597953,michael,maclennan,6.0,richmond street,lake downs super f ine merino stud,emu plamins,5279,qld,19390409.0,1643013,0
taylor,bevis,20.0,spofforth street,nan,burwood,3175,nsw,19270430.0,6848520,taylor,green,30.0,jay place,little tinana,cremorne,3564,wa,19461212.0,1468008,0
jordan,reimer,12.0,nan,brentwood vlge,avondale heights,2261,nsw,19010306.0,3313488,jordan,tons,20.0,lachlan sreet,belgrave arcade,plainby,2620,nsw,19760913.0,3320758,0
jordan,berry,41.0,anderson street,wilga,moorabbin,2097,vic,19880826.0,2009434,jordan,tons,20.0,lachlan sreet,belgrave arcade,plainby,2620,nsw,19760913.0,3320758,0
nan,lodge,9.0,forbes street,glen alvie rsd,birkdale,5118,nsw,19691225.0,7105186,nan,rei,147.0,marr sreet,walkers orchard,arthurs creek,7330,nsw,19240712.0,7585720,0
georgia,benger,1.0,mccay place,braeburn,pimpama,2153,nsw,19830402.0,3445535,georgia,reid,5.0,flower oace,rainmore,forest hill,7301,nsw,19970612.0,7201701,0
nan,braithwaite,136.0,kemsley place,john flynn medical centre,bellevue hill,2234,qld,19730806.0,8732209,nan,eyles,157.0,totterdelli street,nan,st kilfa,2602,nsw,19060606.0,3998859,0
brianna,parr,12.0,sid barnes crescent,nan,orange,4744,qld,19210526.0,7179398,brianna,whiet,39.0,laughtosn street,coranidrk,stratton,4551,nsw,19840310.0,9784905,0
jackson,lehane,115.0,totterdell street,hawksview,balwyn north,2099,wa,19390312.0,2738637,jackson,spanton,108.0,sargeantnplace,waioma,race viww,4500,qld,19680828.0,1159113,0
nan,webb,nan,mclachlan street,anukana,eastwood,2112,vic,19170509.0,8331654,nan,whiteley,1.0,hardwick crescent,centrefairplaza,kardinya,4017,vic,19010920.0,7819784,0
michael,ryan,3.0,mollee crescent,nan,birkdale,3757,wa,19640409.0,1467578,michael,daech,55.0,batman street,rockview,salisbury east,3523,nsw,19130907.0,9846815,0
lachlan,zawadzki,nan,hazel smith crescent,wdgee street,bowral,6148,sa,19990420.0,7589775,lachlan,webb,19.0,national circuit,nan,lockyer,7250,qld,19370423.0,4001224,0
joshua,fitzpatrick,10.0,groveland crescent,toolebewong farm,carrum,3012,vic,19390806.0,2933121,joshua,morrison,26.0,dixson circuit,glenfyne angus stud,adelaide,2071,nan,19870429.0,7034895,0
joshua,stanley,1.0,weddin circuit,rocklands,cabramatta,7320,nsw,19381229.0,5425400,joshua,rees,5.0,ewing shtreet,austra lfarm,diggers rest,4034,qld,19160829.0,9643284,0
joshua,fauser,2.0,harrington circuit,unt 2,kingsford,2280,nsw,19820606.0,4981335,joshua,edmeades,1.0,bonney street,nan,cawarral,3730,nsw,19350621.0,1358747,0
max,mayer,36.0,riley close,braeburn,wyndham,6056,vic,19350817.0,7515435,max,britten,2.0,schlam place,gow rie,dungog,5075,wa,19441213.0,9021437,0
thomas,carmody,7.0,waugh close,kona,elwood,2066,vic,19540605.0,5434473,thomas,humphreys,35.0,mayne street,gullcottzge,the entrance,2000,qld,19880516.0,3033895,0
jack,katarski,3.0,lange place,rose gardens touri,rowville,3975,qld,19320704.0,8850947,jack,collinson,4.0,blowering os treet,canobolasceaavn park,leeton,4212,nsw,19821223.0,5810985,0
joel,rundle,108.0,rosebery street,st vincents hospital,dunsborough,2317,nsw,19780403.0,8984765,joel,lace,33.0,bannerstreet,wombinoo station,highton,2559,nsw,19140416.0,3971456,0
emiily,lock,14.0,collins place,pipers river,oakleigh,6064,nsw,19350628.0,6850395,emiily,cosmetto,nan,antill street,trewilga,croydon north,2641,nsw,nan,5249754,0
nan,green,2.0,castlereagh crescent,dunbogan caravan park,beecroft,3073,tas,19760131.0,5181228,nan,oreilly,nan,paul coe cerscent,wylrah,tuart hill,3219,vic,19500925.0,4201497,0
jamie,snell,36.0,acraman place,st georges park,deakin,7307,vic,19850205.0,9378445,jamie,paterson,nan,lindrum crescent,fairlane estate,wangaratta,3014,wa,19860221.0,5336409,0
jared,white,33.0,dawes street,villa 3,sandy bay,2871,nsw,19640307.0,2135501,jared,allstpp,35.0,theodore mstreet,peroomgba,hazelbrook,4121,nsw,19511220.0,5416662,0
nan,dixon,4.0,tytherleigh street,bulga wine estates,singleton heights,2097,nsw,19040831.0,8170333,nan,mohammadi,30.0,propsting street,nan,surrey hills,4560,vic,19721222.0,7654499,0
emiily,vimpany,200.0,langdon avenue,kalamos,calen,3152,qld,19180604.0,2589251,emiily,stearnes,26.0,hugh mckay ctescent,honey patch,ettalpng,2259,sa,19040826.0,7188856,0
mikaela,stanfield,16.0,giltinan place,stefonair,maryborough,4817,qld,19911222.0,5549486,mikaela,webb,18.0,knokeavenue,lindisfaime,lalor park,3163,nsw,19520804.0,2143157,0
nan,nabialek,nan,warby place,nan,margaret river,2224,sa,19191126.0,2473424,nan,graue,77.0,munro street,ellwood,kurri kurri,2200,sa,19301127.0,7287444,0
mitchell,hunting,14.0,catchpole street,windara,nan,3155,qld,19050619.0,7824179,mitchell,wheatley,53.0,emblingqstreet,nan,mongarlowe,2795,qld,19641102.0,3016745,0
